mdd_code,model_code,vol_tgt,month,year,dp,segment,zone
RAJR001211,A176BN,19,9,2025,22815,20-30k,Jaipur
RAJR001211,E366BD,1,9,2025,21499.0046,20-30k,Jaipur
RAJR001211,M356BD,8,9,2025,21499,20-30k,Jaipur
RAJR001211,A166PI,1,9,2025,21358,20-30k,Jaipur
RAJR001211,M356BB,2,9,2025,19999,15-20k,Jaipur
RAJR001211,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR001211,M366BB,2,9,2025,19999,15-20k,Jaipur
RAJR001211,A176BM,30,9,2025,19902,15-20k,Jaipur
RAJR001211,A166PH,3,9,2025,18446,15-20k,Jaipur
RAJR001211,A176BL,39,9,2025,18446,15-20k,Jaipur
RAJR001211,A166PB,16,9,2025,16989,15-20k,Jaipur
RAJR001211,E176BB,8,9,2025,15999,10-15k,Jaipur
RAJR001211,A066BH,2,9,2025,15048,15-20k,Jaipur
RAJR001211,E156BG,4,9,2025,14999,10-15k,Jaipur
RAJR001211,E166PG,5,9,2025,14999,10-15k,Jaipur
RAJR001211,E176BA,20,9,2025,14499,10-15k,Jaipur
RAJR001211,A066BG,22,9,2025,13591,10-15k,Jaipur
RAJR001211,E156BD,3,9,2025,13499,10-15k,Jaipur
RAJR001211,M166PD,1,9,2025,13499,10-15k,Jaipur
RAJR001211,E166PD,11,9,2025,13499,10-15k,Jaipur
RAJR001211,E066BH,2,9,2025,12999,10-15k,Jaipur
RAJR001211,M066BH,3,9,2025,12999,10-15k,Jaipur
RAJR001211,A066BD,15,9,2025,12135,10-15k,Jaipur
RAJR001211,E066BG,2,9,2025,11499,10-15k,Jaipur
RAJR001211,M066BG,6,9,2025,11499,10-15k,Jaipur
RAJR001211,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR001211,E066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR001211,M066BD,2,9,2025,9999,Less than 10K,Jaipur
RAJR001211,A065FD,61,9,2025,9749,Less than 10K,Jaipur
RAJR001211,M145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR001211,M055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJR001211,X610NA,1,9,2025,46999,TABLET,Jaipur
RAJR001211,X216BE,3,9,2025,24999,TABLET,Jaipur
RAJR001211,R420N,1,9,2025,12999,WEARABLE,Jaipur
RAJR001211,R410N,1,9,2025,4999,WEARABLE,Jaipur
RAJR001426,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJR001426,S931BC,2,9,2025,79999,70-100k,Jaipur
RAJR001426,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR001426,S921BB,3,9,2025,63999,40-70k,Jaipur
RAJR001426,A566EH,2,9,2025,43688,40-70k,Jaipur
RAJR001426,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR001426,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR001426,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR001426,A366EK,6,9,2025,33009,30-40k,Jaipur
RAJR001426,A366EJ,10,9,2025,30096,30-40k,Jaipur
RAJR001426,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR001426,M566BA,1,9,2025,27999,20-30k,Jaipur
RAJR001426,A266BL,2,9,2025,27183,20-30k,Jaipur
RAJR001426,E556BA,1,9,2025,26999,20-30k,Jaipur
RAJR001426,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJR001426,A266BK,4,9,2025,24271,20-30k,Jaipur
RAJR001426,A266BM,2,9,2025,22815,20-30k,Jaipur
RAJR001426,A176BN,11,9,2025,22815,20-30k,Jaipur
RAJR001426,M356BD,5,9,2025,21499,20-30k,Jaipur
RAJR001426,A166PI,1,9,2025,21358,20-30k,Jaipur
RAJR001426,M356BB,2,9,2025,19999,15-20k,Jaipur
RAJR001426,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR001426,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR001426,A176BM,22,9,2025,19902,15-20k,Jaipur
RAJR001426,A166PH,2,9,2025,18446,15-20k,Jaipur
RAJR001426,A176BL,29,9,2025,18446,15-20k,Jaipur
RAJR001426,A166PB,12,9,2025,16989,15-20k,Jaipur
RAJR001426,E176BB,6,9,2025,15999,10-15k,Jaipur
RAJR001426,A066BH,2,9,2025,15048,15-20k,Jaipur
RAJR001426,E156BG,2,9,2025,14999,10-15k,Jaipur
RAJR001426,E166PG,2,9,2025,14999,10-15k,Jaipur
RAJR001426,E176BA,10,9,2025,14499,10-15k,Jaipur
RAJR001426,A066BG,10,9,2025,13591,10-15k,Jaipur
RAJR001426,E156BD,1,9,2025,13499,10-15k,Jaipur
RAJR001426,E166PD,5,9,2025,13499,10-15k,Jaipur
RAJR001426,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR001426,M066BH,1,9,2025,12999,10-15k,Jaipur
RAJR001426,A066BD,7,9,2025,12135,10-15k,Jaipur
RAJR001426,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR001426,M066BG,3,9,2025,11499,10-15k,Jaipur
RAJR001426,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR001426,E066BD,2,9,2025,9999,Less than 10K,Jaipur
RAJR001426,M066BD,3,9,2025,9999,Less than 10K,Jaipur
RAJR001426,A065FD,15,9,2025,9749,Less than 10K,Jaipur
RAJR001426,E145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR001426,M145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR001426,M055FD,2,9,2025,7999,Less than 10K,Jaipur
RAJR001426,X216BE,2,9,2025,24999,TABLET,Jaipur
RAJR001435,F966BD,1,9,2025,173999,Above 100K,Jaipur
RAJR001435,S938BB,2,9,2025,128999,Above 100K,Jaipur
RAJR001435,S931BC,2,9,2025,79999,70-100k,Jaipur
RAJR001435,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR001435,S921BB,2,9,2025,63999,40-70k,Jaipur
RAJR001435,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR001435,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR001435,A366EK,2,9,2025,33009,30-40k,Jaipur
RAJR001435,A366EJ,4,9,2025,30096,30-40k,Jaipur
RAJR001435,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR001435,M566BA,1,9,2025,27999,20-30k,Jaipur
RAJR001435,A266BL,1,9,2025,27183,20-30k,Jaipur
RAJR001435,E556BA,1,9,2025,26999,20-30k,Jaipur
RAJR001435,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJR001435,A266BK,4,9,2025,24271,20-30k,Jaipur
RAJR001435,A266BM,2,9,2025,22815,20-30k,Jaipur
RAJR001435,A176BN,10,9,2025,22815,20-30k,Jaipur
RAJR001435,M356BD,4,9,2025,21499,20-30k,Jaipur
RAJR001435,A166PI,1,9,2025,21358,20-30k,Jaipur
RAJR001435,M356BB,1,9,2025,19999,15-20k,Jaipur
RAJR001435,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR001435,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR001435,A176BM,14,9,2025,19902,15-20k,Jaipur
RAJR001435,A166PH,2,9,2025,18446,15-20k,Jaipur
RAJR001435,A176BL,19,9,2025,18446,15-20k,Jaipur
RAJR001435,A166PB,8,9,2025,16989,15-20k,Jaipur
RAJR001435,E176BB,4,9,2025,15999,10-15k,Jaipur
RAJR001435,A066BH,1,9,2025,15048,15-20k,Jaipur
RAJR001435,E156BG,1,9,2025,14999,10-15k,Jaipur
RAJR001435,E166PG,1,9,2025,14999,10-15k,Jaipur
RAJR001435,E176BA,5,9,2025,14499,10-15k,Jaipur
RAJR001435,A066BG,5,9,2025,13591,10-15k,Jaipur
RAJR001435,E156BD,1,9,2025,13499,10-15k,Jaipur
RAJR001435,E166PD,3,9,2025,13499,10-15k,Jaipur
RAJR001435,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR001435,M066BH,1,9,2025,12999,10-15k,Jaipur
RAJR001435,A066BD,4,9,2025,12135,10-15k,Jaipur
RAJR001435,M066BG,1,9,2025,11499,10-15k,Jaipur
RAJR001435,E066BD,3,9,2025,9999,Less than 10K,Jaipur
RAJR001435,M066BD,4,9,2025,9999,Less than 10K,Jaipur
RAJR001435,A065FD,15,9,2025,9749,Less than 10K,Jaipur
RAJR001435,E145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR001435,M145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR001435,M055FD,3,9,2025,7999,Less than 10K,Jaipur
RAJR001435,X216BE,1,9,2025,24999,TABLET,Jaipur
RAJR001435,S938BB,1,9,2025,128999,Above 100K,Jaipur
RAJR001435,S931BC,2,9,2025,79999,70-100k,Jaipur
RAJR001435,S921BB,1,9,2025,63999,40-70k,Jaipur
RAJR001435,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR001435,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR001435,A366EK,2,9,2025,33009,30-40k,Jaipur
RAJR001435,A366EJ,3,9,2025,30096,30-40k,Jaipur
RAJR001435,A266BL,1,9,2025,27183,20-30k,Jaipur
RAJR001435,A266BK,2,9,2025,24271,20-30k,Jaipur
RAJR001435,A266BM,1,9,2025,22815,20-30k,Jaipur
RAJR001435,A176BN,5,9,2025,22815,20-30k,Jaipur
RAJR001435,M356BD,2,9,2025,21499,20-30k,Jaipur
RAJR001435,M356BB,1,9,2025,19999,15-20k,Jaipur
RAJR001435,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR001435,A176BM,10,9,2025,19902,15-20k,Jaipur
RAJR001435,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJR001435,A176BL,13,9,2025,18446,15-20k,Jaipur
RAJR001435,A166PB,5,9,2025,16989,15-20k,Jaipur
RAJR001435,E176BB,3,9,2025,15999,10-15k,Jaipur
RAJR001435,A066BH,1,9,2025,15048,15-20k,Jaipur
RAJR001435,E156BG,1,9,2025,14999,10-15k,Jaipur
RAJR001435,E166PG,1,9,2025,14999,10-15k,Jaipur
RAJR001435,E176BA,5,9,2025,14499,10-15k,Jaipur
RAJR001435,A066BG,5,9,2025,13591,10-15k,Jaipur
RAJR001435,E156BD,1,9,2025,13499,10-15k,Jaipur
RAJR001435,E166PD,3,9,2025,13499,10-15k,Jaipur
RAJR001435,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR001435,M066BH,1,9,2025,12999,10-15k,Jaipur
RAJR001435,A066BD,4,9,2025,12135,10-15k,Jaipur
RAJR001435,M066BG,1,9,2025,11499,10-15k,Jaipur
RAJR001435,X216BE,1,9,2025,24999,TABLET,Jaipur
RAJD018619,A366EK,1,9,2025,33009,30-40k,Jaipur
RAJD018619,A366EJ,1,9,2025,30096,30-40k,Jaipur
RAJD018619,A176BN,1,9,2025,22815,20-30k,Jaipur
RAJD018619,A176BM,5,9,2025,19902,15-20k,Jaipur
RAJD018619,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJD018619,A176BL,7,9,2025,18446,15-20k,Jaipur
RAJD018619,A166PB,3,9,2025,16989,15-20k,Jaipur
RAJD018619,E176BB,1,9,2025,15999,10-15k,Jaipur
RAJD018619,E166PG,1,9,2025,14999,10-15k,Jaipur
RAJD018619,E176BA,2,9,2025,14499,10-15k,Jaipur
RAJD018619,A066BG,2,9,2025,13591,10-15k,Jaipur
RAJD018619,E166PD,1,9,2025,13499,10-15k,Jaipur
RAJD018619,A066BD,2,9,2025,12135,10-15k,Jaipur
RAJD018619,M066BG,1,9,2025,11499,10-15k,Jaipur
RAJD018619,E066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJD018619,M066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJD018619,A065FD,5,9,2025,9749,Less than 10K,Jaipur
RAJD018619,M055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJD018619,A366EJ,1,9,2025,30096,30-40k,Jaipur
RAJD018619,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJD018619,M566BA,1,9,2025,27999,20-30k,Jaipur
RAJD018619,A266BL,1,9,2025,27183,20-30k,Jaipur
RAJD018619,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJD018619,A266BK,3,9,2025,24271,20-30k,Jaipur
RAJD018619,A266BM,1,9,2025,22815,20-30k,Jaipur
RAJD018619,A176BN,7,9,2025,22815,20-30k,Jaipur
RAJD018619,M356BD,3,9,2025,21499,20-30k,Jaipur
RAJD018619,A176BM,1,9,2025,19902,15-20k,Jaipur
RAJD018619,A176BL,1,9,2025,18446,15-20k,Jaipur
RAJD018619,E176BA,1,9,2025,14499,10-15k,Jaipur
RAJD018619,A066BG,1,9,2025,13591,10-15k,Jaipur
RAJD018619,E166PD,1,9,2025,13499,10-15k,Jaipur
RAJD018619,A066BD,1,9,2025,12135,10-15k,Jaipur
RAJD018692,S938BB,1,9,2025,128999,Above 100K,JAIPUR
RAJD018692,S931BC,1,9,2025,79999,70-100k,JAIPUR
RAJD018692,A366EK,1,9,2025,33009,30-40k,JAIPUR
RAJD018692,A366EJ,2,9,2025,30096,30-40k,JAIPUR
RAJD018692,A266BK,1,9,2025,24271,20-30k,JAIPUR
RAJD018692,A176BN,1,9,2025,22815,20-30k,JAIPUR
RAJD018692,M356BD,1,9,2025,21499,20-30k,JAIPUR
RAJD018692,A176BM,3,9,2025,19902,15-20k,JAIPUR
RAJD018692,A176BL,4,9,2025,18446,15-20k,JAIPUR
RAJD018692,A166PB,1,9,2025,16989,15-20k,JAIPUR
RAJD018692,E176BB,1,9,2025,15999,10-15k,JAIPUR
RAJD018692,E176BA,2,9,2025,14499,10-15k,JAIPUR
RAJD018692,A066BG,2,9,2025,13591,10-15k,JAIPUR
RAJD018692,E166PD,1,9,2025,13499,10-15k,JAIPUR
RAJD018692,A066BD,1,9,2025,12135,10-15k,JAIPUR
RAJD018692,M066BG,1,9,2025,11499,10-15k,JAIPUR
RAJD018692,A065FD,2,9,2025,9749,Less than 10K,JAIPUR
RAJR001447,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJR001447,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR001447,S921BB,1,9,2025,63999,40-70k,Jaipur
RAJR001447,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR001447,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR001447,A366EK,2,9,2025,33009,30-40k,Jaipur
RAJR001447,A366EJ,4,9,2025,30096,30-40k,Jaipur
RAJR001447,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR001447,M566BA,1,9,2025,27999,20-30k,Jaipur
RAJR001447,A266BL,2,9,2025,27183,20-30k,Jaipur
RAJR001447,E556BA,1,9,2025,26999,20-30k,Jaipur
RAJR001447,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJR001447,A266BK,4,9,2025,24271,20-30k,Jaipur
RAJR001447,A266BM,2,9,2025,22815,20-30k,Jaipur
RAJR001447,A176BN,11,9,2025,22815,20-30k,Jaipur
RAJR001447,M356BD,5,9,2025,21499,20-30k,Jaipur
RAJR001447,A166PI,1,9,2025,21358,20-30k,Jaipur
RAJR001447,M356BB,1,9,2025,19999,15-20k,Jaipur
RAJR001447,A176BM,8,9,2025,19902,15-20k,Jaipur
RAJR001447,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJR001447,A176BL,11,9,2025,18446,15-20k,Jaipur
RAJR001447,A166PB,4,9,2025,16989,15-20k,Jaipur
RAJR001447,E176BB,2,9,2025,15999,10-15k,Jaipur
RAJR001447,A066BH,1,9,2025,15048,15-20k,Jaipur
RAJR001447,E156BG,1,9,2025,14999,10-15k,Jaipur
RAJR001447,E166PG,2,9,2025,14999,10-15k,Jaipur
RAJR001447,E176BA,8,9,2025,14499,10-15k,Jaipur
RAJR001447,A066BG,8,9,2025,13591,10-15k,Jaipur
RAJR001447,E156BD,1,9,2025,13499,10-15k,Jaipur
RAJR001447,E166PD,4,9,2025,13499,10-15k,Jaipur
RAJR001447,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR001447,M066BH,1,9,2025,12999,10-15k,Jaipur
RAJR001447,A066BD,6,9,2025,12135,10-15k,Jaipur
RAJR001447,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR001447,M066BG,2,9,2025,11499,10-15k,Jaipur
RAJR001447,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR001447,E066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR001447,M066BD,2,9,2025,9999,Less than 10K,Jaipur
RAJR001447,A065FD,10,9,2025,9749,Less than 10K,Jaipur
RAJR001447,M145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR001447,M055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJD018879,S921BB,1,9,2025,63999,40-70k,JAIPUR
RAJD018879,A366EK,1,9,2025,33009,30-40k,JAIPUR
RAJD018879,A366EJ,1,9,2025,30096,30-40k,JAIPUR
RAJD018879,A266BK,1,9,2025,24271,20-30k,JAIPUR
RAJD018879,A176BN,2,9,2025,22815,20-30k,JAIPUR
RAJD018879,M356BD,1,9,2025,21499,20-30k,JAIPUR
RAJD018879,A176BM,3,9,2025,19902,15-20k,JAIPUR
RAJD018879,A176BL,4,9,2025,18446,15-20k,JAIPUR
RAJD018879,A166PB,2,9,2025,16989,15-20k,JAIPUR
RAJD018879,E176BB,1,9,2025,15999,10-15k,JAIPUR
RAJD018879,E176BA,1,9,2025,14499,10-15k,JAIPUR
RAJD018879,A066BG,1,9,2025,13591,10-15k,JAIPUR
RAJD018879,E166PD,1,9,2025,13499,10-15k,JAIPUR
RAJD018879,A066BD,1,9,2025,12135,10-15k,JAIPUR
RAJD018879,E066BD,2,9,2025,9999,Less than 10K,JAIPUR
RAJD018879,M066BD,3,9,2025,9999,Less than 10K,JAIPUR
RAJD018879,A065FD,17,9,2025,9749,Less than 10K,JAIPUR
RAJD018879,E145FD,1,9,2025,8999,Less than 10K,JAIPUR
RAJD018879,M145FD,1,9,2025,8999,Less than 10K,JAIPUR
RAJD018879,M055FD,2,9,2025,7999,Less than 10K,JAIPUR
RAJR011941,F966BD,1,9,2025,173999,Above 100K,Jaipur
RAJR011941,S938BC,1,9,2025,140999,Above 100K,Jaipur
RAJR011941,S938BB,3,9,2025,128999,Above 100K,Jaipur
RAJR011941,S931BC,4,9,2025,79999,70-100k,Jaipur
RAJR011941,S921BC,1,9,2025,69999,40-70k,Jaipur
RAJR011941,S921BB,2,9,2025,63999,40-70k,Jaipur
RAJR011941,A566EH,2,9,2025,43688,40-70k,Jaipur
RAJR011941,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR011941,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR011941,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR011941,A366EK,4,9,2025,33009,30-40k,Jaipur
RAJR011941,A366EJ,7,9,2025,30096,30-40k,Jaipur
RAJR011941,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR011941,M566BA,1,9,2025,27999,20-30k,Jaipur
RAJR011941,A266BL,2,9,2025,27183,20-30k,Jaipur
RAJR011941,E556BA,1,9,2025,26999,20-30k,Jaipur
RAJR011941,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJR011941,A266BK,5,9,2025,24271,20-30k,Jaipur
RAJR011941,A266BM,2,9,2025,22815,20-30k,Jaipur
RAJR011941,A176BN,13,9,2025,22815,20-30k,Jaipur
RAJR011941,M356BD,5,9,2025,21499,20-30k,Jaipur
RAJR011941,A166PI,1,9,2025,21358,20-30k,Jaipur
RAJR011941,M356BB,1,9,2025,19999,15-20k,Jaipur
RAJR011941,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR011941,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR011941,A176BM,12,9,2025,19902,15-20k,Jaipur
RAJR011941,A166PH,1,9,2025,18446,15-20k,Jaipur
RAJR011941,A176BL,17,9,2025,18446,15-20k,Jaipur
RAJR011941,A166PB,7,9,2025,16989,15-20k,Jaipur
RAJR011941,E176BB,3,9,2025,15999,10-15k,Jaipur
RAJR011941,A066BH,1,9,2025,15048,15-20k,Jaipur
RAJR011941,E156BG,1,9,2025,14999,10-15k,Jaipur
RAJR011941,E166PG,2,9,2025,14999,10-15k,Jaipur
RAJR011941,E176BA,7,9,2025,14499,10-15k,Jaipur
RAJR011941,A066BG,8,9,2025,13591,10-15k,Jaipur
RAJR011941,E156BD,1,9,2025,13499,10-15k,Jaipur
RAJR011941,E166PD,4,9,2025,13499,10-15k,Jaipur
RAJR011941,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR011941,M066BH,1,9,2025,12999,10-15k,Jaipur
RAJR011941,A066BD,5,9,2025,12135,10-15k,Jaipur
RAJR011941,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR011941,M066BG,2,9,2025,11499,10-15k,Jaipur
RAJR011941,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR011941,E066BD,2,9,2025,9999,Less than 10K,Jaipur
RAJR011941,M066BD,2,9,2025,9999,Less than 10K,Jaipur
RAJR011941,A065FD,2,9,2025,9749,Less than 10K,Jaipur
RAJR011941,M145FD,1,9,2025,8999,Less than 10K,Jaipur
RAJR011941,M055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJR015204,F966BD,4,9,2025,173999,Above 100K,Jaipur
RAJR015204,S938BC,2,9,2025,140999,Above 100K,Jaipur
RAJR015204,S938BB,10,9,2025,128999,Above 100K,Jaipur
RAJR015204,S938BD,1,9,2025,128999,Above 100K,Jaipur
RAJR015204,S928BQ,2,9,2025,128999,Above 100K,Jaipur
RAJR015204,S931BC,8,9,2025,79999,70-100k,Jaipur
RAJR015204,S931BB,1,9,2025,73999,70-100k,Jaipur
RAJR015204,S921BC,3,9,2025,69999,40-70k,Jaipur
RAJR015204,S921BB,6,9,2025,63999,40-70k,Jaipur
RAJR015204,S721BB,1,9,2025,59999,40-70k,Jaipur
RAJR015204,A566EH,4,9,2025,43688,40-70k,Jaipur
RAJR015204,A566EG,3,9,2025,40776,40-70k,Jaipur
RAJR015204,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR015204,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR015204,A366EK,6,9,2025,33009,30-40k,Jaipur
RAJR015204,A366EJ,11,9,2025,30096,30-40k,Jaipur
RAJR015204,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR015204,M566BA,1,9,2025,27999,20-30k,Jaipur
RAJR015204,A266BL,1,9,2025,27183,20-30k,Jaipur
RAJR015204,M356BG,1,9,2025,24499,20-30k,Jaipur
RAJR015204,A266BK,3,9,2025,24271,20-30k,Jaipur
RAJR015204,A266BM,1,9,2025,22815,20-30k,Jaipur
RAJR015204,A176BN,8,9,2025,22815,20-30k,Jaipur
RAJR015204,M356BD,3,9,2025,21499,20-30k,Jaipur
RAJR015204,M356BB,2,9,2025,19999,15-20k,Jaipur
RAJR015204,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR015204,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR015204,A176BM,49,9,2025,19902,15-20k,Jaipur
RAJR015204,A166PH,3,9,2025,18446,15-20k,Jaipur
RAJR015204,A176BL,75,9,2025,18446,15-20k,Jaipur
RAJR015204,A166PB,44,9,2025,16989,15-20k,Jaipur
RAJR015204,E176BB,6,9,2025,15999,10-15k,Jaipur
RAJR015204,A066BH,2,9,2025,15048,15-20k,Jaipur
RAJR015204,E156BG,2,9,2025,14999,10-15k,Jaipur
RAJR015204,E166PG,2,9,2025,14999,10-15k,Jaipur
RAJR015204,E176BA,10,9,2025,14499,10-15k,Jaipur
RAJR015204,A066BG,11,9,2025,13591,10-15k,Jaipur
RAJR015204,E156BD,2,9,2025,13499,10-15k,Jaipur
RAJR015204,E166PD,6,9,2025,13499,10-15k,Jaipur
RAJR015204,E066BH,1,9,2025,12999,10-15k,Jaipur
RAJR015204,M066BH,2,9,2025,12999,10-15k,Jaipur
RAJR015204,A066BD,8,9,2025,12135,10-15k,Jaipur
RAJR015204,E066BG,1,9,2025,11499,10-15k,Jaipur
RAJR015204,M066BG,3,9,2025,11499,10-15k,Jaipur
RAJR015204,A065FG,1,9,2025,11199,10-15k,Jaipur
RAJR015204,E066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR015204,M066BD,1,9,2025,9999,Less than 10K,Jaipur
RAJR015204,A065FD,5,9,2025,9749,Less than 10K,Jaipur
RAJR015204,M055FD,1,9,2025,7999,Less than 10K,Jaipur
RAJR015204,X610NA,2,9,2025,46999,TABLET,Jaipur
RAJR015204,X216BE,10,9,2025,24999,TABLET,Jaipur
RAJR015204,X216BA,1,9,2025,22999,TABLET,Jaipur
RAJR015204,X135GE,1,9,2025,20999,TABLET,Jaipur
RAJR015204,X115NA,1,9,2025,15999,TABLET,Jaipur
RAJR015204,L705F,1,9,2025,59999,WEARABLE,Jaipur
RAJR015204,R630N,1,9,2025,19999,WEARABLE,Jaipur
RAJR015204,R420N,1,9,2025,12999,WEARABLE,Jaipur
RAJR015204,R410N,2,9,2025,4999,WEARABLE,Jaipur
RAJR015204,S931BC,1,9,2025,79999,70-100k,Jaipur
RAJR015204,S921BB,1,9,2025,63999,40-70k,Jaipur
RAJR015204,A566EH,1,9,2025,43688,40-70k,Jaipur
RAJR015204,A566EG,1,9,2025,40776,40-70k,Jaipur
RAJR015204,A566EZ,1,9,2025,37863,30-40k,Jaipur
RAJR015204,A366EN,1,9,2025,35921,30-40k,Jaipur
RAJR015204,A366EK,3,9,2025,33009,30-40k,Jaipur
RAJR015204,A366EJ,5,9,2025,30096,30-40k,Jaipur
RAJR015204,E566BA,1,9,2025,27999,20-30k,Jaipur
RAJR015204,A266BL,1,9,2025,27183,20-30k,Jaipur
RAJR015204,A266BK,2,9,2025,24271,20-30k,Jaipur
RAJR015204,A266BM,1,9,2025,22815,20-30k,Jaipur
RAJR015204,A176BN,6,9,2025,22815,20-30k,Jaipur
RAJR015204,M356BD,2,9,2025,21499,20-30k,Jaipur
RAJR015204,M356BB,1,9,2025,19999,15-20k,Jaipur
RAJR015204,E366BB,1,9,2025,19999,15-20k,Jaipur
RAJR015204,M366BB,1,9,2025,19999,15-20k,Jaipur
RAJR015204,A176BM,18,9,2025,19902,15-20k,Jaipur
RAJR015204,A166PH,2,9,2025,18446,15-20k,Jaipur
RAJR015204,A176BL,24,9,2025,18446,15-20k,Jaipur
RAJR015204,A166PB,9,9,2025,16989,15-20k,Jaipur
RAJR015204,E176BB,5,9,2025,15999,10-15k,Jaipur
RAJR015204,A066BH,1,9,2025,15048,15-20k,Jaipur
RAJR015204,E156BG,1,9,2025,14999,10-15k,Jaipur
RAJR015204,E166PG,2,9,2025,14999,10-15k,Jaipur
RAJR015204,E176BA,7,9,2025,14499,10-15k,Jaipur
RAJR015204,A066BG,8,9,2025,13591,10-15k,Jaipur
